UMAP_1,UMAP_2,Record_ID,Population_Stratum,Week End,ZIP Code,Latitude,Longitude,Case Rate - Cumulative
3.2933643,1.3853481,11264.0,Q1_Low,2022-02-26,60654,41.892485,-87.636354,23041.5
0.528989,15.002237,11265.0,Q1_Low,2022-03-05,60654,41.892485,-87.636354,23083.4
-0.0019962962,-2.1454191,11266.0,Q1_Low,2023-03-11,60654,41.892485,-87.636354,31016.5
1.2819365,5.1012363,11267.0,Q1_Low,2023-03-18,60654,41.892485,-87.636354,31053.0
0.68065697,11.902598,11268.0,Q1_Low,2020-06-13,60656,41.974566,-87.817934,1000.8
-1.0380864,8.409856,11269.0,Q1_Low,2023-03-25,60654,41.892485,-87.636354,31063.5
18.220465,2.8253148,11270.0,Q1_Low,2023-04-01,60654,41.892485,-87.636354,31147.1
3.494103,1.5252397,11271.0,Q1_Low,2023-04-08,60654,41.892485,-87.636354,31147.1
3.481891,1.5160712,11272.0,Q1_Low,2023-04-15,60654,41.892485,-87.636354,31168.0
3.504293,1.5309178,11273.0,Q1_Low,2023-04-22,60654,41.892485,-87.636354,31194.1
3.4377344,1.4820346,11274.0,Q1_Low,2023-04-29,60654,41.892485,-87.636354,31209.8
3.5313897,1.5509374,11275.0,Q1_Low,2023-05-06,60654,41.892485,-87.636354,31230.7
3.5306387,1.5493416,11276.0,Q1_Low,2023-05-13,60654,41.892485,-87.636354,31251.6
0.02465843,10.300658,11277.0,Q1_Low,2023-01-14,60654,41.892485,-87.636354,30645.4
1.8300827,-9.557973,11278.0,Q1_Low,2023-05-20,60654,41.892485,-87.636354,31262.1
3.5221963,1.5505128,11279.0,Q1_Low,2023-05-27,60654,41.892485,-87.636354,31267.3
3.525922,1.5350636,11280.0,Q1_Low,2023-06-03,60654,41.892485,-87.636354,31277.8
3.5841398,1.5915082,11281.0,Q1_Low,2020-10-31,60654,41.892485,-87.636354,3407.4
-7.7578716,11.223204,11282.0,Q1_Low,2023-06-10,60654,41.892485,-87.636354,31283.0
-3.801514,1.4236536,11283.0,Q1_Low,2023-12-09,60605,41.867824,-87.623449,28613.0
-2.4524539,11.688666,11284.0,Q1_Low,2021-04-17,60602,41.883136,-87.628309,8119.0
-3.5703545,6.8515058,11285.0,Q1_Low,2021-03-13,60605,41.867824,-87.623449,6261.1
3.5711913,1.5763146,11286.0,Q4_Very_High,2020-08-01,60608,41.849879,-87.670366,2614.7
3.363453,1.4287504,11287.0,Q2_Medium,2020-06-06,60611,41.894734,-87.620291,459.5
3.561442,1.5697979,11288.0,Q2_Medium,2020-12-05,60610,41.90455,-87.63581,5266.7
3.5940676,1.5925201,11289.0,Q4_Very_High,2023-05-20,60614,41.922605,-87.652064,26988.6
3.5927625,1.6000456,11290.0,Q4_Very_High,2020-03-07,60618,41.946699,-87.703343,0.0
3.5773013,1.5812575,11291.0,Q1_Low,2021-07-24,60603,41.880112,-87.625473,6814.3
3.5982263,1.6011915,11292.0,Q1_Low,2023-06-17,60654,41.892485,-87.636354,31288.2
5.376936,7.154112,11293.0,Q1_Low,2020-10-10,60602,41.883136,-87.628309,1929.3
3.596784,1.6014669,11294.0,Q1_Low,2023-06-24,60654,41.892485,-87.636354,31303.9
3.599462,1.6022067,11295.0,Q1_Low,2023-07-01,60654,41.892485,-87.636354,31330.0
3.5983937,1.5986091,11296.0,Q1_Low,2023-07-08,60654,41.892485,-87.636354,31345.7
6.443733,-4.5926695,11297.0,Q1_Low,2023-07-15,60654,41.892485,-87.636354,31361.4
6.443817,-4.5926538,11298.0,Q1_Low,2023-07-22,60654,41.892485,-87.636354,31403.2
3.3633883,1.4274012,11299.0,Q1_Low,2023-01-21,60654,41.892485,-87.636354,30671.5
6.4502754,-4.593118,11300.0,Q1_Low,2023-07-29,60654,41.892485,-87.636354,31424.1
6.4420166,-4.59545,11301.0,Q1_Low,2023-08-05,60654,41.892485,-87.636354,31439.8
6.431543,-4.583223,11302.0,Q1_Low,2023-08-12,60654,41.892485,-87.636354,31497.3
6.4202604,-4.588684,11303.0,Q1_Low,2023-08-19,60654,41.892485,-87.636354,31528.6
3.5098548,16.857868,11304.0,Q1_Low,2023-08-26,60654,41.892485,-87.636354,31580.9
6.420216,-4.586607,11305.0,Q1_Low,2023-09-02,60654,41.892485,-87.636354,31622.7
6.4195886,-4.588901,11306.0,Q1_Low,2023-09-09,60654,41.892485,-87.636354,31711.5
6.419673,-4.5855455,11307.0,Q1_Low,2023-09-16,60654,41.892485,-87.636354,31737.7
-9.126023,0.4902654,11308.0,Q2_Medium,2022-09-03,60615,41.801993,-87.602725,20684.3
-5.7737837,10.7120285,11309.0,Q1_Low,2023-09-23,60654,41.892485,-87.636354,31795.1
-6.402445,9.771985,11310.0,Q2_Medium,2022-07-16,60607,41.876104,-87.652727,26403.3
-8.256588,7.550874,11311.0,Q3_High,2021-04-10,60609,41.812017,-87.653382,11267.6
-3.4721463,2.570352,11312.0,Q3_High,2022-12-10,60616,41.844869,-87.629531,21472.9
-0.20392884,11.311497,11313.0,Q4_Very_High,2020-09-05,60614,41.922605,-87.652064,1426.2
-2.3444781,12.037029,11314.0,Q4_Very_High,2021-05-01,60618,41.946699,-87.703343,8892.4
-1.7638401,8.443784,11315.0,Q1_Low,2023-09-30,60654,41.892485,-87.636354,31816.0
7.4869933,7.907097,11316.0,Q1_Low,2023-01-28,60654,41.892485,-87.636354,30729.0
-9.259437,7.140395,11317.0,Q1_Low,2023-10-07,60654,41.892485,-87.636354,31857.9
6.4149013,-4.587401,11318.0,Q1_Low,2023-10-14,60654,41.892485,-87.636354,31894.4
6.41652,-4.579051,11319.0,Q1_Low,2023-10-21,60654,41.892485,-87.636354,31920.6
6.409147,-4.565962,11320.0,Q1_Low,2023-10-28,60654,41.892485,-87.636354,31962.4
3.3762248,1.4335313,11321.0,Q1_Low,2023-11-04,60654,41.892485,-87.636354,31988.5
6.4277997,-4.5913706,11322.0,Q1_Low,2023-11-11,60654,41.892485,-87.636354,32019.9
6.4132376,-4.5731053,11323.0,Q1_Low,2023-11-18,60654,41.892485,-87.636354,32082.6
6.4121466,-4.569933,11324.0,Q1_Low,2020-09-12,60604,41.878153,-87.629029,3708.4
6.400148,-4.555751,11325.0,Q1_Low,2023-11-25,60654,41.892485,-87.636354,32134.8
0.93231624,-5.9941053,11326.0,Q1_Low,2023-12-02,60654,41.892485,-87.636354,32176.6
6.3926544,-4.5507464,11327.0,Q1_Low,2023-12-09,60654,41.892485,-87.636354,32234.1
6.3823547,-4.5387154,11328.0,Q1_Low,2023-02-04,60654,41.892485,-87.636354,30760.4
5.550986,-9.18214,11329.0,Q1_Low,2023-12-16,60654,41.892485,-87.636354,32286.4
-7.0014205,6.645745,11330.0,Q1_Low,2021-04-17,60603,41.880112,-87.625473,6388.4
6.3566637,-4.5120425,11331.0,Q3_High,2021-06-05,60613,41.953742,-87.661343,7824.3
6.3407664,-4.497169,11332.0,Q1_Low,2023-02-11,60654,41.892485,-87.636354,30781.3
1.603916,4.534247,11333.0,Q2_Medium,2022-09-24,60659,41.990803,-87.703266,25983.7
-0.12614518,12.165415,11334.0,Q1_Low,2021-01-09,60642,41.899935,-87.657821,7474.9
17.407314,3.097879,11335.0,Q1_Low,2023-12-23,60654,41.892485,-87.636354,32349.1
7.0022388,0.80411756,11336.0,Q1_Low,2023-12-30,60654,41.892485,-87.636354,32401.4
4.7534947,8.840769,11337.0,Q3_High,2022-09-10,60622,41.902762,-87.681818,26533.8
9.061269,-2.6962898,11338.0,Q2_Medium,2021-02-06,60611,41.894734,-87.620291,5887.3
18.118855,6.9889097,11339.0,Q2_Medium,2022-03-19,60624,41.879417,-87.722735,19613.9
6.3489084,-4.510026,11340.0,Q1_Low,2021-11-20,60606,41.882634,-87.63676,14092.2
6.3626986,-4.5223107,11341.0,Q2_Medium,2020-04-18,60624,41.879417,-87.722735,904.4
3.3744545,1.4301417,11342.0,Q4_Very_High,2021-06-12,60608,41.849879,-87.670366,10302.4
6.3032646,-4.4631033,11343.0,Q1_Low,2023-02-18,60654,41.892485,-87.636354,30823.1
4.535965,6.387509,11344.0,Q1_Low,2023-02-25,60654,41.892485,-87.636354,30864.9
5.995756,-4.1380377,11345.0,Q1_Low,2023-03-04,60654,41.892485,-87.636354,30969.4
5.9274974,-4.043819,11346.0,Q4_Very_High,2020-03-14,60618,41.946699,-87.703343,6.4
3.4531417,1.4986492,11347.0,Q1_Low,2020-04-25,60655,41.696456,-87.701434,618.0
3.462923,1.5022233,11348.0,Q1_Low,2020-05-02,60655,41.696456,-87.701434,694.3
-3.328494,14.136139,11349.0,Q1_Low,2020-05-09,60655,41.696456,-87.701434,760.3
3.480828,1.5167233,11350.0,Q3_High,2021-10-16,60613,41.953742,-87.661343,9215.2
3.4839041,1.5180302,11351.0,Q1_Low,2020-05-16,60655,41.696456,-87.701434,815.9
5.74985,-4.1445994,11352.0,Q1_Low,2020-05-23,60655,41.696456,-87.701434,874.9
4.4035664,-4.646475,11353.0,Q1_Low,2020-05-30,60655,41.696456,-87.701434,913.1
-3.4315526,8.960162,11354.0,Q1_Low,2020-06-06,60655,41.696456,-87.701434,937.4
4.4011874,-4.658585,11355.0,Q1_Low,2020-06-13,60655,41.696456,-87.701434,940.8
4.360771,-4.6682987,11356.0,Q1_Low,2020-06-20,60655,41.696456,-87.701434,951.3
-1.3872507,10.505166,11357.0,Q1_Low,2020-06-27,60655,41.696456,-87.701434,982.5
4.3627253,-4.674281,11358.0,Q1_Low,2020-07-04,60655,41.696456,-87.701434,1017.2
-7.056296,11.031036,11359.0,Q1_Low,2020-07-11,60655,41.696456,-87.701434,1117.9
-7.399969,11.322821,11360.0,Q3_High,2023-05-06,60619,41.744737,-87.60569,24764.1
-1.9705158,9.726451,11361.0,Q1_Low,2023-09-30,60606,41.882634,-87.63676,39825.9
10.603559,0.3857322,11362.0,Q1_Low,2023-04-29,60603,41.880112,-87.625473,36456.6
1.4612458,6.508314,11363.0,Q1_Low,2023-06-10,60602,41.883136,-87.628309,39067.5
4.324143,-4.673944,11364.0,Q1_Low,2020-07-18,60655,41.696456,-87.701434,1208.2
4.3302135,-4.667428,11365.0,Q1_Low,2020-07-25,60655,41.696456,-87.701434,1288.0
0.065522835,20.52232,11366.0,Q1_Low,2020-08-01,60655,41.696456,-87.701434,1378.3
4.315287,-4.6691866,11367.0,Q1_Low,2020-08-08,60655,41.696456,-87.701434,1506.7
4.274565,-4.6816583,11368.0,Q1_Low,2020-08-15,60655,41.696456,-87.701434,1694.2
4.231935,-4.6876717,11369.0,Q1_Low,2020-08-22,60655,41.696456,-87.701434,1829.6
4.10975,-4.720989,11370.0,Q1_Low,2020-08-29,60655,41.696456,-87.701434,2006.7
4.432739,-4.63307,11371.0,Q1_Low,2020-09-05,60655,41.696456,-87.701434,2096.9
4.0903497,-4.7189627,11372.0,Q2_Medium,2020-04-18,60660,41.991062,-87.666362,430.1
4.083704,-4.723795,11373.0,Q1_Low,2020-09-12,60655,41.696456,-87.701434,2166.4
4.037098,-4.7365103,11374.0,Q1_Low,2020-09-19,60655,41.696456,-87.701434,2253.2
3.9242527,-4.7891307,11375.0,Q1_Low,2023-12-16,60666,41.979511,-87.896371,0.0
3.7876873,-4.7967196,11376.0,Q1_Low,2020-09-26,60655,41.696456,-87.701434,2371.2
3.8067174,-4.7883134,11377.0,Q1_Low,2020-10-03,60655,41.696456,-87.701434,2464.9
-4.743882,2.9258702,11378.0,Q3_High,2020-07-18,60651,41.901964,-87.741017,3120.9
0.19174092,14.830066,11379.0,Q1_Low,2020-10-10,60655,41.696456,-87.701434,2655.9
0.17407162,8.0771265,11380.0,Q1_Low,2020-10-17,60655,41.696456,-87.701434,3058.6
3.7871046,-4.796677,11381.0,Q1_Low,2020-10-24,60655,41.696456,-87.701434,3548.1
1.9873259,-0.7884355,11382.0,Q1_Low,2020-10-31,60655,41.696456,-87.701434,4044.6
3.7362943,-4.8119416,11383.0,Q1_Low,2020-11-07,60655,41.696456,-87.701434,4815.3
3.759219,-4.8009562,11384.0,Q1_Low,2020-11-14,60655,41.696456,-87.701434,5884.6
3.722173,-4.816458,11385.0,Q1_Low,2020-11-21,60655,41.696456,-87.701434,6603.2
4.4167824,-4.64051,11386.0,Q1_Low,2020-11-28,60655,41.696456,-87.701434,7096.2
-3.588716,8.066067,11387.0,Q1_Low,2020-12-05,60655,41.696456,-87.701434,7724.6
1.6681945,4.6555195,11388.0,Q1_Low,2022-03-26,60601,41.886262,-87.622844,28170.4
3.715517,-4.8142076,11389.0,Q1_Low,2022-12-10,60603,41.880112,-87.625473,35093.7
3.7015927,-4.824824,11390.0,Q1_Low,2022-10-15,60605,41.867824,-87.623449,25131.7
3.711329,-4.8196363,11391.0,Q3_High,2021-11-27,60609,41.812017,-87.653382,13778.4
3.6758826,-4.7928586,11392.0,Q2_Medium,2020-07-04,60610,41.90455,-87.63581,832.9
3.7066395,-4.8090506,11393.0,Q1_Low,2020-12-12,60655,41.696456,-87.701434,8200.2
-6.4563103,9.430482,11394.0,Q1_Low,2020-12-19,60655,41.696456,-87.701434,8523.1
2.7344491,-4.9569263,11395.0,Q1_Low,2020-12-26,60655,41.696456,-87.701434,8828.6
2.7487266,-4.9358125,11396.0,Q1_Low,2021-01-02,60655,41.696456,-87.701434,9231.4
2.7402475,-4.9417467,11397.0,Q1_Low,2021-01-09,60655,41.696456,-87.701434,9738.2
9.162112,0.7349331,11398.0,Q2_Medium,2022-10-08,60707,41.921777,-87.808283,12080.7
2.7406607,-4.932909,11399.0,Q2_Medium,2020-09-19,60653,41.819261,-87.611244,2377.1
2.7363138,-4.9354205,11400.0,Q1_Low,2021-12-11,60601,41.886262,-87.622844,11543.4
4.4162517,-4.6417813,11401.0,Q1_Low,2021-11-06,60603,41.880112,-87.625473,8177.2
2.7401955,-4.9355626,11402.0,Q1_Low,2020-03-28,60602,41.883136,-87.628309,0.0
2.7279077,-4.946805,11403.0,Q4_Very_High,2023-04-08,60608,41.849879,-87.670366,25949.1
2.7337375,-4.9418573,11404.0,Q1_Low,2021-03-13,60655,41.696456,-87.701434,11092.2
2.7299488,-4.9434667,11405.0,Q1_Low,2021-03-20,60655,41.696456,-87.701434,11185.9
2.714392,-4.9548078,11406.0,Q1_Low,2021-03-27,60655,41.696456,-87.701434,11279.7
2.681599,-4.989349,11407.0,Q1_Low,2021-04-03,60655,41.696456,-87.701434,11488.0
2.6773987,-4.991214,11408.0,Q1_Low,2021-04-10,60655,41.696456,-87.701434,11609.5
2.6135876,-5.0628586,11409.0,Q1_Low,2021-04-17,60655,41.696456,-87.701434,11751.8
2.6450512,-5.0198765,11410.0,Q1_Low,2021-08-28,60604,41.878153,-87.629029,15217.4
2.601889,-5.0465765,11411.0,Q1_Low,2023-11-25,60827,41.650765,-87.633087,4521.1
4.3980117,-4.649257,11412.0,Q1_Low,2021-04-24,60655,41.696456,-87.701434,11904.6
2.6059802,-5.1171303,11413.0,Q1_Low,2021-05-01,60655,41.696456,-87.701434,11981.0
-4.22559,0.35640892,11414.0,Q1_Low,2021-05-08,60655,41.696456,-87.701434,12050.4
14.417012,-1.2310061,11415.0,Q1_Low,2023-05-06,60606,41.882634,-87.63676,38922.9
-3.577189,6.8557677,11416.0,Q2_Medium,2022-08-13,60607,41.876104,-87.652727,27336.0
6.915786,5.5582495,11417.0,Q2_Medium,2020-10-31,60610,41.90455,-87.63581,2893.5
14.569682,2.6746123,11418.0,Q2_Medium,2021-10-09,60611,41.894734,-87.620291,8406.8
2.6201649,-5.0923038,11419.0,Q1_Low,2021-05-15,60655,41.696456,-87.701434,12085.1
-0.3934032,14.592113,11420.0,Q1_Low,2021-01-16,60655,41.696456,-87.701434,10061.1
-5.1191583,10.800807,11421.0,Q1_Low,2021-05-22,60655,41.696456,-87.701434,12147.6
2.7000308,-5.4035826,11422.0,Q1_Low,2021-05-29,60655,41.696456,-87.701434,12165.0
4.3984385,-4.646773,11423.0,Q1_Low,2021-06-05,60655,41.696456,-87.701434,12168.4
4.6103344,19.755795,11424.0,Q1_Low,2021-06-12,60655,41.696456,-87.701434,12206.6
4.393781,-4.672428,11425.0,Q1_Low,2021-06-19,60655,41.696456,-87.701434,12213.6
4.396794,-4.651658,11426.0,Q4_Very_High,2020-04-18,60641,41.946682,-87.746791,436.5
-2.767315,9.350247,11427.0,Q1_Low,2021-06-26,60655,41.696456,-87.701434,12217.1
4.3927455,-4.6567845,11428.0,Q1_Low,2021-07-03,60655,41.696456,-87.701434,12227.5
9.205997,-4.3860927,11429.0,Q1_Low,2021-07-10,60655,41.696456,-87.701434,12234.4
-3.8600578,14.079822,11430.0,Q1_Low,2021-07-17,60655,41.696456,-87.701434,12241.4
2.4956355,-5.1191998,11431.0,Q1_Low,2021-07-24,60655,41.696456,-87.701434,12272.6
2.4079616,-5.159381,11432.0,Q1_Low,2021-01-23,60655,41.696456,-87.701434,10286.8
2.4074585,-5.163789,11433.0,Q1_Low,2021-07-31,60655,41.696456,-87.701434,12331.6
2.419125,-5.1454887,11434.0,Q1_Low,2021-08-07,60655,41.696456,-87.701434,12394.1
2.5012918,-5.1553016,11435.0,Q1_Low,2021-08-14,60655,41.696456,-87.701434,12480.9
2.3824043,-5.1737323,11436.0,Q1_Low,2021-08-21,60655,41.696456,-87.701434,12644.1
2.3820734,-5.1742334,11437.0,Q2_Medium,2021-04-17,60707,41.921777,-87.808283,5174.5
3.93792,15.92668,11438.0,Q1_Low,2021-08-28,60655,41.696456,-87.701434,12786.4
-0.63097507,4.7247267,11439.0,Q1_Low,2021-09-04,60655,41.696456,-87.701434,12921.8
1.7137839,16.054226,11440.0,Q1_Low,2021-09-11,60655,41.696456,-87.701434,13081.5
-5.242226,7.635957,11441.0,Q2_Medium,2023-05-20,60615,41.801993,-87.602725,24011.7
-3.8782883,1.3007444,11442.0,Q1_Low,2022-09-03,60603,41.880112,-87.625473,32368.0
8.986764,-2.5408344,11443.0,Q1_Low,2023-01-28,60603,41.880112,-87.625473,35945.5
2.8869758,8.35218,11444.0,Q1_Low,2022-04-23,60605,41.867824,-87.623449,18721.6
3.5301437,-2.646714,11445.0,Q2_Medium,2022-06-04,60612,41.88004,-87.687011,24345.0
7.6120887,8.024223,11446.0,Q1_Low,2021-02-06,60604,41.878153,-87.629029,10997.4
-2.8811867,-4.0339065,11447.0,Q2_Medium,2021-01-09,60610,41.90455,-87.63581,6527.6
19.257189,7.340847,11448.0,Q1_Low,2020-07-18,60654,41.892485,-87.636354,1149.7
2.3471742,-5.173596,11449.0,Q4_Very_High,2021-03-27,60618,41.946699,-87.703343,8242.0
2.3532367,-5.1737604,11450.0,Q1_Low,2023-09-02,60605,41.867824,-87.623449,27998.8
2.374206,-5.186426,11451.0,Q1_Low,2021-09-18,60655,41.696456,-87.701434,13206.5
2.4918377,-5.108497,11452.0,Q1_Low,2021-09-25,60655,41.696456,-87.701434,13328.0
2.3689973,-5.191798,11453.0,Q1_Low,2021-10-02,60655,41.696456,-87.701434,13435.6
2.3279939,-5.1685867,11454.0,Q1_Low,2021-01-30,60655,41.696456,-87.701434,10474.2
2.3322191,-5.193795,11455.0,Q1_Low,2021-10-09,60655,41.696456,-87.701434,13529.4
2.3841083,-5.2010107,11456.0,Q1_Low,2021-10-16,60655,41.696456,-87.701434,13650.9
2.3759804,-5.195391,11457.0,Q1_Low,2021-10-23,60655,41.696456,-87.701434,13751.6
2.4759605,-5.1160283,11458.0,Q1_Low,2021-10-30,60655,41.696456,-87.701434,13883.5
-6.386742,11.388525,11459.0,Q1_Low,2021-10-30,60827,41.650765,-87.633087,1672.7
11.966577,4.2554636,11460.0,Q1_Low,2021-11-06,60655,41.696456,-87.701434,14060.5
-4.848621,8.008252,11461.0,Q1_Low,2021-11-13,60655,41.696456,-87.701434,14279.3
14.2832365,-1.3931947,11462.0,Q3_High,2020-11-07,60637,41.780991,-87.604053,2806.9
7.314111,8.989245,11463.0,Q2_Medium,2023-12-23,60611,41.894734,-87.620291,29895.8
-9.062686,6.804957,11464.0,Q1_Low,2021-11-20,60655,41.696456,-87.701434,14616.0
-3.5224023,12.957631,11465.0,Q1_Low,2021-11-27,60655,41.696456,-87.701434,14897.2
-2.9980028,8.738336,11466.0,Q1_Low,2022-01-01,60605,41.867824,-87.623449,14135.7
2.611606,-10.615284,11467.0,Q1_Low,2021-03-06,60603,41.880112,-87.625473,5536.6
-4.2296157,0.35128492,11468.0,Q4_Very_High,2022-07-23,60608,41.849879,-87.670366,22393.8
-8.752532,0.21592616,11469.0,Q4_Very_High,2020-05-30,60608,41.849879,-87.670366,2097.1
3.1847267,20.333607,11470.0,Q2_Medium,2020-06-20,60612,41.88004,-87.687011,2098.5
2.5568364,-5.074164,11471.0,Q3_High,2021-05-15,60609,41.812017,-87.653382,11887.1
-0.39778584,20.400118,11472.0,Q4_Very_High,2023-01-14,60623,41.850321,-87.717446,27799.8
2.4216654,-5.196974,11473.0,Q1_Low,2021-12-04,60655,41.696456,-87.701434,15428.4
2.6543543,-5.3752747,11474.0,Q1_Low,2021-12-11,60655,41.696456,-87.701434,15848.5
2.6992161,-5.4324427,11475.0,Q1_Low,2021-02-06,60655,41.696456,-87.701434,10686.0
2.70767,-5.433879,11476.0,Q1_Low,2021-12-18,60655,41.696456,-87.701434,16740.7
2.7145548,-5.4335747,11477.0,Q4_Very_High,2020-05-23,60614,41.922605,-87.652064,673.1
-5.5691705,10.657954,11478.0,Q1_Low,2021-12-25,60655,41.696456,-87.701434,18358.6
1.598736,4.512776,11479.0,Q1_Low,2022-01-01,60655,41.696456,-87.701434,20441.6
-5.7657843,10.524521,11480.0,Q1_Low,2021-02-13,60655,41.696456,-87.701434,10790.2
0.8457676,-5.0440054,11481.0,Q1_Low,2021-02-20,60655,41.696456,-87.701434,10883.9
3.1661136,-11.030612,11482.0,Q1_Low,2023-01-14,60604,41.878153,-87.629029,58439.9
-4.072781,0.99253434,11483.0,Q1_Low,2021-02-27,60655,41.696456,-87.701434,10956.8
-0.7191858,14.409553,11484.0,Q1_Low,2021-03-06,60655,41.696456,-87.701434,11040.1
-9.196394,7.092986,11485.0,Q1_Low,2022-01-08,60655,41.696456,-87.701434,21990.0
5.442768,7.2490788,11486.0,Q1_Low,2022-03-12,60655,41.696456,-87.701434,23854.3
1.1066996,15.482314,11487.0,Q2_Medium,2020-06-27,60607,41.876104,-87.652727,1612.0
2.5307336,-5.0952096,11488.0,Q1_Low,2022-03-19,60655,41.696456,-87.701434,23889.0
2.376994,-5.2003465,11489.0,Q1_Low,2022-03-26,60655,41.696456,-87.701434,23930.7
2.444755,-5.1319537,11490.0,Q1_Low,2020-07-11,60602,41.883136,-87.628309,1366.6
2.3378851,-5.1851883,11491.0,Q1_Low,2022-04-02,60655,41.696456,-87.701434,23982.8
2.5058439,-5.1087966,11492.0,Q1_Low,2022-09-17,60606,41.882634,-87.63676,34827.5
2.4678712,-5.2270594,11493.0,Q1_Low,2023-11-25,60606,41.882634,-87.63676,40374.1
2.6016085,-5.3564343,11494.0,Q1_Low,2020-05-16,60606,41.882634,-87.63676,612.7
2.372402,-5.200053,11495.0,Q4_Very_High,2021-04-03,60608,41.849879,-87.670366,9673.6
2.5095382,-5.120351,11496.0,Q2_Medium,2022-06-04,60611,41.894734,-87.620291,21541.4
-5.764729,-5.990636,11497.0,Q1_Low,2022-04-09,60655,41.696456,-87.701434,24069.6
-0.9573759,7.821266,11498.0,Q1_Low,2022-04-16,60655,41.696456,-87.701434,24125.1
8.914155,-2.407582,11499.0,Q1_Low,2021-11-06,60666,41.979511,-87.896371,0.0
-6.688621,6.5831366,11500.0,Q1_Low,2022-04-23,60655,41.696456,-87.701434,24205.0
5.648377,9.939106,11501.0,Q1_Low,2022-04-30,60655,41.696456,-87.701434,24336.9
-5.764668,-5.9905396,11502.0,Q1_Low,2022-05-07,60655,41.696456,-87.701434,24538.3
1.963981,-0.7619825,11503.0,Q1_Low,2022-05-14,60655,41.696456,-87.701434,24861.1
-1.7665932,4.8584867,11504.0,Q1_Low,2022-01-15,60655,41.696456,-87.701434,22701.7
-5.7648544,-5.9906077,11505.0,Q1_Low,2022-05-21,60655,41.696456,-87.701434,25170.1
2.6832376,14.65975,11506.0,Q1_Low,2022-05-28,60655,41.696456,-87.701434,25388.8
2.6257634,14.64458,11507.0,Q1_Low,2022-06-04,60655,41.696456,-87.701434,25604.1
2.804628,16.79677,11508.0,Q1_Low,2022-06-11,60655,41.696456,-87.701434,25753.4
-2.1194658,9.570661,11509.0,Q1_Low,2022-06-18,60655,41.696456,-87.701434,25937.4
2.703238,20.450266,11510.0,Q1_Low,2022-06-25,60655,41.696456,-87.701434,26079.7
2.6012738,14.646638,11511.0,Q1_Low,2022-04-30,60601,41.886262,-87.622844,29335.6
2.6144707,14.646367,11512.0,Q2_Medium,2022-12-17,60707,41.921777,-87.808283,12894.3
2.5819576,14.640268,11513.0,Q1_Low,2021-01-09,60661,41.882786,-87.644283,6145.5
2.529265,14.64542,11514.0,Q1_Low,2022-07-02,60655,41.696456,-87.701434,26270.7
2.514791,14.650303,11515.0,Q2_Medium,2020-04-18,60621,41.776931,-87.638812,750.6
1.5066634,-2.3104725,11516.0,Q1_Low,2022-07-09,60655,41.696456,-87.701434,26506.7
2.4766662,14.680729,11517.0,Q1_Low,2022-07-16,60655,41.696456,-87.701434,26669.9
2.4665246,14.664347,11518.0,Q1_Low,2022-07-23,60655,41.696456,-87.701434,26885.2
2.5049384,14.63719,11519.0,Q1_Low,2022-01-22,60655,41.696456,-87.701434,23166.9
2.5523088,14.636173,11520.0,Q1_Low,2021-01-09,60605,41.867824,-87.623449,5378.1
2.5470529,14.633482,11521.0,Q2_Medium,2021-12-18,60607,41.876104,-87.652727,13260.8
-1.7405183,4.830514,11522.0,Q1_Low,2022-07-30,60655,41.696456,-87.701434,27051.8
2.5520725,14.628833,11523.0,Q1_Low,2022-08-06,60655,41.696456,-87.701434,27263.6
2.5470152,14.636163,11524.0,Q1_Low,2022-08-13,60655,41.696456,-87.701434,27451.0
2.4985847,14.626269,11525.0,Q1_Low,2022-08-20,60655,41.696456,-87.701434,27576.0
-1.5901344,8.413942,11526.0,Q1_Low,2022-08-27,60655,41.696456,-87.701434,27728.8
2.669071,20.458052,11527.0,Q1_Low,2023-07-15,60602,41.883136,-87.628309,39147.9
-8.217004,7.5740547,11528.0,Q1_Low,2022-09-03,60655,41.696456,-87.701434,27860.7
0.10261921,11.081381,11529.0,Q1_Low,2022-09-10,60655,41.696456,-87.701434,27947.5
2.46164,14.660912,11530.0,Q1_Low,2022-09-17,60655,41.696456,-87.701434,28051.7
2.4207015,14.701635,11531.0,Q4_Very_High,2021-07-10,60623,41.850321,-87.717446,13027.6
2.3877387,14.715797,11532.0,Q1_Low,2022-09-24,60655,41.696456,-87.701434,28086.4
2.223354,14.8520775,11533.0,Q1_Low,2022-10-01,60655,41.696456,-87.701434,28141.9
2.063589,15.006557,11534.0,Q1_Low,2022-01-29,60655,41.696456,-87.701434,23475.9
2.043376,15.020734,11535.0,Q1_Low,2022-10-08,60655,41.696456,-87.701434,28173.2
2.0065672,15.056026,11536.0,Q1_Low,2022-10-15,60655,41.696456,-87.701434,28228.7
1.9817126,15.077641,11537.0,Q1_Low,2022-10-22,60655,41.696456,-87.701434,28301.6
1.9675033,15.089315,11538.0,Q1_Low,2022-10-29,60655,41.696456,-87.701434,28357.2
1.9246781,15.123155,11539.0,Q1_Low,2022-11-05,60655,41.696456,-87.701434,28419.7
1.9275724,15.123878,11540.0,Q1_Low,2022-11-12,60655,41.696456,-87.701434,28506.5
1.8876189,15.161981,11541.0,Q1_Low,2022-11-19,60655,41.696456,-87.701434,28565.5
1.9068421,15.14488,11542.0,Q1_Low,2022-11-26,60655,41.696456,-87.701434,28628.0
