Record_ID,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12
11756.0,0.13680612523926716,0.1312025033527045,0.019585515827829653,0.5289673716565219,0.014918625678119348,0.18192952634040246,0.32792252352725193,0.159,0.13406593406593406,0.8037016577832219,0.6565218118560097,0.8304268933960766
11757.0,0.23707957342083674,0.2465713008493518,0.002656949821604798,0.4877727109810535,0.0076853526220614825,0.20806765293170126,0.19955939784371976,0.4,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9537606143936826
11758.0,0.23759912496581898,0.2465713008493518,0.004251119714567677,0.4888417550942512,0.008589511754068717,0.20817157448577386,0.19965909291718292,0.35700000000000004,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9553191915074013
11759.0,0.23814602132895815,0.2465713008493518,0.004782509678888636,0.48996665637446646,0.009041591320072333,0.20828848623410556,0.19977120692397257,0.349,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9568250379431619
11760.0,0.23852884878315558,0.2465713008493518,0.003947468306384271,0.4907533114766307,0.006329113924050633,0.20838498482003012,0.19986378442695216,0.25,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9587925383381207
11761.0,0.23880229696472519,0.2465713008493518,0.0041752068625218255,0.4913165379107247,0.0045207956600361665,0.20848705063206574,0.19996166329277465,0.218,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.960117057936634
11762.0,0.23904840032813782,0.2465713008493518,0.005465725347301298,0.4918223555898284,0.00406871609403255,0.2086206640587305,0.20008982864817215,0.139,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9611975157806454
11763.0,0.23940388296417828,0.2465713008493518,0.0050102482350261905,0.49255470511294785,0.005877034358047016,0.20874314303317323,0.20020729310449775,0.182,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9622788073112648
11764.0,0.22835657642876675,0.2465713008493518,0.024671676914901696,0.4698254929007092,0.010397830018083183,0.19972423673330017,0.19155718697906748,0.098,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9204869313371541
11765.0,0.03508340169537873,0.255493965131873,0.0,0.06966009362281828,0.0,0.0015105740181268882,0.0013981853631335375,0.0,0.21538461538461542,0.7736047529779171,0.0,0.9622788073112648
11766.0,0.0026251025430680886,0.011122038444345105,0.004554771122751082,0.11973604385408246,0.0,0.003924894408278094,0.08345528104095205,0.0,0.1186813186813187,0.7876439027543256,0.6478071055800854,0.23837538657005905
11767.0,0.04186491659830462,0.28990612427358065,0.1080239884612465,0.07325822613153432,0.03481012658227848,0.05774141348159475,0.047102068905936156,0.059000000000000004,0.12307692307692308,0.8112031122367966,0.6801401712832842,0.1839104320455793
11768.0,0.013617719442165709,0.011122038444345105,0.0005313899643209596,0.6211348004114811,0.0009041591320072332,0.023272860886153938,0.49485227850611524,0.28600000000000003,0.09670329670329672,0.7876439027543256,0.6478071055800854,0.960117057936634
11769.0,0.23962264150943396,0.2465713008493518,0.004630683974796933,0.4930046656250339,0.003616636528028933,0.2088563432974309,0.20031587286939212,0.098,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9635295456449671
11770.0,0.23981405523653268,0.2465713008493518,0.004099294010475974,0.4933987689701024,0.0031645569620253164,0.2089565533674295,0.20041198461426699,0.13,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.964575197073093
11771.0,0.24011484823625923,0.2465713008493518,0.004023381158430123,0.4940163009832413,0.004972875226039783,0.20905490769539106,0.20050628015150118,0.245,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9656271011507792
11772.0,0.2406617445993984,0.2465713008493518,0.005237986791163745,0.4951427538514292,0.009041591320072333,0.20918295389594482,0.20062909505736273,0.29,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9668101024475788
11773.0,0.24109926168990975,0.2465713008493518,0.004858422530934488,0.4960426748756014,0.007233273056057866,0.20930172138631353,0.20074302527179302,0.172,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9676971449985263
11774.0,0.2416735028712059,0.2465713008493518,0.005845289607530555,0.4972234333228342,0.00949367088607595,0.20944461352316338,0.20088007531862173,0.273,0.2,0.23047065529743804,0.9026969311744466,0.9691973640496827
11775.0,0.24211101996171724,0.2465713008493518,0.004706596826842785,0.4981233543470064,0.007233273056057866,0.20955966952945804,0.20099042220446375,0.258,0.2,0.23047065529743804,0.9026969311744466,0.971220929869032
